id	person_id	membership_type	start_date	end_date	status	notes	created_at	updated_at	mosque_id
1046	1046	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1047	1047	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1048	1048	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1049	1049	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1050	1050	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1051	1051	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1052	1052	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1053	1053	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1054	1054	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1055	1055	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1056	1056	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1057	1057	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1058	1058	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1059	1059	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:18	2026-02-22 18:42:18	1
1060	1060	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1061	1061	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1062	1062	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1063	1063	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1064	1064	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1065	1065	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1066	1066	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1067	1067	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1068	1068	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1069	1069	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1070	1070	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1071	1071	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1072	1072	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1073	1073	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1074	1074	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1075	1075	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1076	1076	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1077	1077	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1078	1078	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1079	1079	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1080	1080	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1081	1081	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1082	1082	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1083	1083	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1084	1084	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1085	1085	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1086	1086	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1087	1087	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1088	1088	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1089	1089	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1090	1090	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1091	1091	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1092	1092	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1093	1093	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1094	1094	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1095	1095	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1096	1096	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1097	1097	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1098	1098	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1099	1099	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1100	1100	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1101	1101	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1102	1102	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1103	1103	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1104	1104	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1105	1105	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1106	1106	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1107	1107	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1108	1108	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1109	1109	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1110	1110	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:19	2026-02-22 18:42:19	1
1111	1111	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:20	2026-02-22 18:42:20	1
1112	1112	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:20	2026-02-22 18:42:20	1
1113	1113	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:20	2026-02-22 18:42:20	1
1114	1114	FULL	2026-02-22	NULL	ACTIVE	NULL	2026-02-22 18:42:20	2026-02-22 18:42:20	1
